"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Madagascar","MDG","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","14.8993101119995","16.5352897644043","16.7896404266357","18.3238906860352","16.6201801300049","","","","","","","","12.3172998428345","","","","10.6444101333618","9.38276958465576","15.5387001037598","15.8905096054077","17.6824703216553","17.9367599487305","15.7631397247315","12.9607696533203","18.0330390930176","15.3241901397705","18.0445499420166","16.2581405639648","22.5858306884766","18.6357054482013","19.7796993255615","20.3257999420166","13.9893798828125","18.9667701721191","16.9629096984863","19.8381805419922","","19.8180198669434","17.9527918245618","","","","","","",
"Maldives","MDV","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2060298919678","20.1858100891113","19.371000289917","12.9361000061035","13.2550201416016","12.6912899017334","12.5684604644775","13.7383899688721","10.946310043335","9.85499954223633","11.2236404418945","12.5538997650147","10.6196298599243","11.4492502212524","9.80502033233643","11.3542088324763","11.3899017585469","12.0551443371788","10.5050409732546","10.0329262190793","11.0764447310854","10.6328052020158","10.7169075614071","9.64509696301341",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7217698097229","","14.3598246574402","","14.096960067749","","","","12.307939529419","","","","15.159589767456","15.2072200775147","12.1924793986342","13.0579996109009","12.7982301712036","","13.101506524289","","","",
"Mexico","MEX","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1545896530151","15.0957002639771","","21.5629405975342","24.1212997436523","","","16.3176193237305","16.6939601898193","19.6461296081543","20.6242809295654","21.4649105072021","22.4718704223633","22.0538291931152","21.9037895202637","20.8243198394775","19.8890705108643","17.3801593780518","18.6651191711426","18.6425895690918","18.4210205078125","18.0871906280518","16.9059906005859","18.8059406280518","19.0187492370606","17.9393291473389","17.577299118042","16.5778503417969","","16.1958599090576","15.8831300735474","14.2361097335815","","","",
"Marshall Islands","MHL","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5438098907471","","","14.8142004013062","22.5087509155273","","","","","","","","","","26.1019751424221","27.3933300173029","26.749512072209","24.6583991444939","22.3880031277016","21.6980954076271","15.0427398681641","19.3691905422672","22.8696172819017","11.3453598022461","","","",
"Middle income","MIC","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2503700256348","","15.2626600265503","","15.273850440979","15.1821098327637","16.745569229126","15.6302852630616","17.3801593780518","16.0206699371338","15.9192847916518","15.1585597991943","16.2496795654297","16.519653190418","16.2275104522705","15.6922197341919","15.6925601959228","15.68577003479","15.5829000473022","14.2023209151412","15.431959375","14.7332550874403","14.1957921032026","13.6350305051876","14.0108980633147","",
"North Macedonia","MKD","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.64087963104248","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3238096237183","14.4934997558594","14.5252103805542","18.2837600708008","17.736349105835","16.2803001403809","","","18.0316905975342","16.9594097137451","16.5039100646973","18.2583408355713","22.4033794403076","16.6234493255615","18.2242603302002","18.1554908752441","13.9038801193237","16.534330368042","17.5215301513672","15.357029914856","15.1426095962524","16.2182102203369","18.1899960391199","19.1217691769919","17.8239031087543","",
"Malta","MLT","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.53534030914307","","10.5600204467773","","","14.4756803512573","12.9960498809815","12.2685899734497","15.4961996078491","18.2634105682373","14.9874601364136","18.4813003540039","17.3099403381348","12.9842901229858","13.9772901535034","13.2781200408935","","13.7582998275757","","12.4916296005249","12.496190071106","","","",
"Myanmar","MMR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.38150978088379","","","","","","10.1906204223633","10.1159400939941","9.74240970611572","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.096960067749","","17.0771293640137","","13.930283386597","","","14.6359174850601","15.6353169589452","15.6525497436523","","","","","","","","",
"Montenegro","MNE","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8076696395874","15.1790103912353","15.4980096817017","16.0747699737549","","20.3115100860596","","13.5944499969482","","","13.2864503860474","","14.511420249939","14.7111396789551","12.1508502960205","14.4072303771973","15.367449760437","14.6681003570557","13.5471096038818","13.0631103515625","12.6456203460693","13.1147419018324","10.3395645495832","8.63527875814548","8.3640945565652","7.45206641970586","11.4705495834351","13.7768497467041","",
"Northern Mariana Islands","MNP","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.053750038147","16.9233207702637","","","","","18.0015392303467","22.7181797027588","18.5500392913818","","","","20.1663437150228","19.0985737705136","19.767240524292","19.0328807830811","17.4073095441863","19.8523388681499","20.1852302551269","19.190149307251","17.2933692932129","19.033681769627","17.9349282180825","20.4497393344876","","","","",
"Mauritania","MRT","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.17580986022949","","10.310079574585","","","","","13.68274974823","10.0176601409912","11.4054298400879","11.9051281040546","12.8434937947395","9.33061027526855","","","10.2280197143555","9.72708988189697","9.10482025146484","4.84178018569946","18.888879776001","32.0424194335938","",
"Mauritius","MUS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5826997756958","10.7769603729248","","","","","","","","14.1919898986816","12.9703397750854","13.239239692688","12.9151401519775","17.9227199554443","17.3871002197266","17.0881309509277","15.1761703491211","14.1832799911499","14.0394401550293","13.2472295761108","14.5731496810913","13.846170425415","14.9606199264526","14.7890100479126","20.905179977417","19.4570903778076","19.9624996185303","20.3572006225586","19.2743301391602","18.6769294738769","15.6466999053955","14.3231296539307","15.7120399475098","15.6027297973633","14.1914196014404","",
"Malawi","MWI","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4977703094482","","","","","","","12.4599800109863","15.0456495285034","13.6409635773445","20.4968299865723","16.5964698791504","21.7978992462158","17.1988105773926","14.3444204330444","15.8293504714966","","20.1574484055989","17.5594096480172","","16","16","",
"Malaysia","MYS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1050300598144","17.3128795623779","19.9237499237061","19.5025901794434","22.7709407806396","20.0529804229736","","21.1885509490967","21.3906803131104","24.3485202789307","25.903600692749","24.5424404144287","21.0129203796387","","16.745569229126","16.1246604919434","14.0386400222778","18.4646301269531","18.4062309265137","20.9770202636719","19.8511600494385","19.454309463501","19.8005599975586","19.8107299804688","20.7891407012939","21.2099094390869","19.6432590484619","17.6363105773926","15.6218795776367","20.4625782848639","20.1496790295371","14.1005201339722","","",
"North America","NAC","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","15.5789003372192","15.5318098068237","14.7749700546265","14.0908002853394","13.2368803024292","12.6831998825073","13.4558296203613","13.5385398864746","13.569769859314","13.1906204223633","14.2637996673584","13.1161403656006","14.6234798431397","12.9344301223755","12.8636302947998","","","12.6395797729492","12.7418804168701","12.9826002120972","12.2122402191162","12.1478996276856","","","12.1780700683594","","12.3285598754883","12.0099601745606","12.4836397171021","12.3359603881836","12.2191400527954","","11.2129096984863","12.1208801269531","12.9491348266601","12.6030550003052","13.0231199264527","12.6161403656006","12.5053148269653","12.0980548858643","10.1891598701477","10.6535596847534","","","",
"Namibia","NAM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0427703857422","21.9250602722168","22.7757091522217","21.8368606567383","20.3282108306885","","","21.6029891967773","","24.8616104125977","","26.1235103607178","24.3988119792883","22.9973701430944","24.0999899467437","23.9580697431415","22.5713324213245","23.939195265305","24.6740260211548","23.3243031824199","29.0561956742295","24.9413806405673","25.1354889753457","24.7069207267821","","25.0516175441878","24.5766531675005",
"New Caledonia","NCL","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4443206787109","","","17.2214107513428","19.0575294494629","16.6503105163574","16.6668491363525","13.8454999923706","","","16.8837699890137","17.3759708404541","16.1773300170898","18.9125099182129","19.0896492004394","20.1165199279785","19.1920204162598","18.0767002105713","21.6615009307861","18.5121898651123","15.3471603393555","13.2151603698731","16.3399696350098","13.0128054328601","13.3325398458385","11.9526160596537","12.3714513252292","12.8069746044599","","",
"Nigeria","NGA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.54788143094428","8.67739295298641","9.03718763815735","9.25551076252104","6.65219728520483","6.12010547762816","5.94455212092506","5.85497185166093","5.13143662120452","5.14022597192675","4.30281801083668","3.64727250236162","2.97849705324029","",
"Nicaragua","NIC","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","0","","0","","","0","","","","","11.933500289917","","","","","","13.3818197250366","14.7167997360229","14.5736999511719","","15.6877899169922","14.8870000839233","","","","","","","26.4080009460449","","","","23.0475997924805","22.2829093933106","21.3254795074463","22.4333000183106","22.7613329834156","23.9411024864319","22.6876474159501","18.5222366866385","18.5192097359421","17.688570022583","11.0127834019803","",
"Netherlands","NLD","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","12.0678997039795","11.4072198867798","10.6428203582764","9.87185001373291","10.5020599365234","10.8349199295044","11.2973299026489","10.559980392456","","10.9854898452759","11.070839881897","","9.66666984558105","9.56142997741699","9.66794967651367","8.70108032226562","","10.1632299423218","10.1627902984619","10.6068496704102","10.6393604278565","10.6943197250366","10.9720602035522","11.2846202850342","11.7196998596191","11.4169998168945","11.2287902832031","11.2911500930786","11.1210203170776","11.1658096313477","11.3361701965332","11.2650299072266","11.535400390625","11.5578203201294","11.6637096405029","12.2720804214478","11.8980598449707","12.4101104736328","12.0098304748535","11.0668096542358","11.715220451355","11.9772500991821","","","",
"Norway","NOR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","14.4876203536987","14.52952003479","14.3128499984741","14.0679302215576","14.0603704452515","14.0293197631836","14.258939743042","13.1850595474243","13.8895196914673","13.8944702148438","13.7219295501709","13.6660995483398","15.7393198013306","16.3509006500244","16.7382507324219","15.84255027771","16.0532493591309","15.3910999298096","14.9925699234009","15.6301898956299","15.783860206604","16.0835800170898","15.5307302474976","16.2629299163818","16.3725299835205","15.7071104049683","15.8779897689819","15.7177600860596","15.5077800750732","15.0884895324707","14.8268098831177","17.2820606231689","17.1192398071289","16.9020805358887","15.6075801849365","15.8407201766968","15.9396800994873","15.9257297515869","15.6655302047729","14.7642698287964","15.0276699066162","14.4691095352173","","","",
"Nepal","NPL","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1560401916504","21.6562004089356","20.4440498352051","21.312650680542","21.6133594512939","22.2942199707031","25.5006408691406","21.1461391448975","22.2300300598144","19.8729305267334","16.0323505401611","17.9838409423828","17.4370803833008","17.5696392059326","18.2812900543213","16.9896602630615","19.1284999847412","17.0963897705078","14.1018695831299","12.1130298505003","15.0051253828918","14.3892081064549","12.4379256037804","13.0826180000142","11.2647104167737","10.7512308373767",
"Nauru","NRU","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.55730978047945","6.24868434221618","5.00017325826806","6.46164000372246","5.38610478913771","4.83402430897122","4.53653078876592","3.81615817291541","4.21463913905028","4.88734006881714","5.33295247469909","6.64816644734206",
"New Zealand","NZL","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","8.19353008270264","8.0936803817749","8.87849998474121","9.70112037658691","10.1389799118042","","","","","14.0804100036621","14.0012197494507","16.1019897460938","15.7911596298218","","16.2317199707031","14.8134803771973","","","","","","","","","","","","","15.5577402114868","15.5285301208496","15.5518102645874","15.3664102554321","15.0439300537109","14.5594902038574","13.4748601913452","13.6221199035644","13.4576196670532","12.6147699356079","12.7266798019409","","",
"OECD members","OED","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1149702072144","12.3021450042725","11.8798451423645","11.7406749725342","","12.2666301727295","12.3884897232056","12.8986797332764","12.2122402191162","12.5019097328186","12.8338298797607","12.7789602279663","12.2496995925903","12.7120199203491","12.7656803131103","12.4724502563477","12.4221396446228","11.948920249939","12.2777452468872","11.8632898330688","12.5301504135132","12.392560005188","12.7799501419068","12.9944200515747","12.1506299972534","12.1327252388001","12.0098304748535","11.7799196243286","11.5493998527527","11.3262901306152","","","",
"Oman","OMN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.93073987960815","7.98643016815185","7.64961004257202","7.75603008270264","8.00463962554932","8.03901958465576","9.12555980682373","9.99180030822754","10.32785987854","8.98344039916992","10.5839900970459","11.0624799728394","10.0389604568481","10.3164701461792","10.0536403656006","11.224630355835","","","10.949179649353","","","","11.0801801681519","","","","15.2072200775147","11.9663095474243","13.0579996109009","15.4427700042725","","14.1779499053955","","","",
"Other small states","OSS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5826997756958","10.7769603729248","","","","","19.7010898590088","","","16.364559173584","14.685040473938","14.8261499404907","15.1506299972534","17.9227199554443","16.6100401878357","16.4637455940247","16.1796207427979","14.1832799911499","14.0394401550293","13.2472295761108","14.5731496810913","13.846170425415","13.4119548797607","14.7890100479126","12.3347997665405","13.7631549835205","15.2990097999573","15.2365646362304","14.4741497039795","13.2011098861694","12.1634101867676","12.3894596099853","14.3706150054932","","14.1914196014404","",
"Pakistan","PAK","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.80284976959229","9.37642955780029","10.3132696151733","10.0689897537231","11.753399848938","","11.3073301315308","8.4898796081543","","","","11.2293500900269","13.777509689331","15.2890996932983","15.445520401001","14.096960067749","12.0826301574707","11.8646602630615","10.9246101379394","11.0406303405762","11.5139799118042","11.3006601333618","13.1872797012329","15.0634803771973","14.5447797775269","12.1924793986342","11.5916795730591","10.7962121538911","7.81720760893089","9.40440332600436","9.75506019592285","","",
"Panama","PAN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4012908935547","17.6630191802979","16.4834308624268","","18.8440895080566","19.8319396972656","16.6391296386719","16.9575004577637","16.3430099487305","14.5761699676514","","","","14.8747501373291","","","12.9443597793579","","","13.3286304473877","15.1898202896118","15.5377902984619","15.8837099075317","15.816309928894","15.6073776131625","15.6296300888062","15.6105003356934","15.7813301086426","11.4927501678467","16.2802952981979","",
"Peru","PER","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2503700256348","14.7962303161621","14.5780601501465","14.6583099365234","15.273850440979","14.2785196304321","14.0353002548218","14.141770362854","14.3778200149536","14.5476303100586","13.4923696517944","13.5442399978638","14.3694896697998","15.2219400405884","16.2275104522705","17.6153793334961","17.93577003479","18.321159362793","17.1521797180176","17.7330207824707","15.9272603988647","16.7178897857666","16.4729995727539","18.8577194213867","19.212589263916","",
"Philippines","PHL","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2429800033569","17.5665702819824","15.170129776001","18.1809902191162","","15.2067604064941","13.9159097671509","14.0689296722412","14.380220413208","12.7508497238159","12.4223604202271","13.2685298919678","13.6670198440552","14.4419898986816","13.2111597061157","","","","","15.5159407407407","15.1455329623945","16.6420963421947","19.5904269552239","18.6920129280595","18.1630919978121","16.8932648780488","16.6816593430981","15.6964005295008","16.7279840736522","16.5494857826479","15.1952376979373",
"Palau","PLW","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8001203536987","15.3078498840332","15.5376596450806","","","","","","","","","","","","","","","","","","9.00948279367664","8.90960104150937","10.1772569227517","9.7745549594747","","",
"Papua New Guinea","PNG","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.24179577803958","4.09139135303999","10.6982002258301","9.22710037231445","3.57765018904915","3.82002082710411","3.24973249812475","2.93439934399344","3.5381440283409","","",
"Poland","POL","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7959098815918","","11.2788095474243","10.891900062561","11.5805702209473","11.8656597137451","11.920599937439","11.6752195358276","12.3235301971435","12.2652902603149","12.7099800109863","11.3483295440674","11.410249710083","11.0830497741699","11.0465202331543","10.9456796646118","11.1955099105835","11.5664396286011","11.5705003738403","11.5371503829956","11.2715997695923","11.0439596176147","11.1106195449829","11.1711702346802","10.0572299957275","10.6039199829102","9.97375965118408","","","",
"Pre-demographic dividend","PRE","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5131998062134","","","","14.9615097045899","16.2803001403809","16.8837699890137","","15.9389700889587","","16.5881004333496","15.0819897651672","14.8580098152161","15.1999998092651","15.3613400459289","15.9607095718384","15.3471603393555","15.6735749244689","16.9870300292969","15.3244476590254","14.3935112556953","15.0479038536836","14.7336452370994","14.8236041330292","","",
"Puerto Rico (US)","PRI","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4323767601298","12.2820783186901","10.081633355818","10.8898937574732","10.2810327951507","13.8154757913494","16.6793429424522","14.0790458190651","16.3748707258125","17.485793221639","17.147099640013","15.9618232453156",
"Korea, Dem. People's Rep.","PRK","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0806010928962","13.3247089262613","13.9827904118009","14.5656624744077","14.2535844813045","14.0916355887054","13.768115942029","14.3320848938826","14.9720149253731","15.0340715502555","14.171383954714","12.7598566308244","13.8555208161922","15.0775011742602","13.6765153822723","14.6250927988122",
"Portugal","PRT","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.21479988098145","9.00401973724365","9.87160968780518","10.2708797454834","11.0197801589966","10.5865001678467","10.5320301055908","10.9192199707031","11.6604604721069","12.6028699874878","","","11.868989944458","12.0530996322632","12.0958204269409","11.9024696350098","11.652099609375","10.9660596847534","10.855770111084","10.8692197799683","11.0472002029419","10.3573999404907","11.0769500732422","10.4289102554321","10.2420196533203","10.1237802505493","10.5585403442383","9.913330078125","10.1475496292114","","11.0554304122925","10.8120603561401","10.9091501235962","9.90470027923584","10.0784902572632","10.3897695541382","","","",
"Paraguay","PRY","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","8.36332988739014","","","","","7.85805988311768","","","","","","","","17.0877895355225","21.8768405914307","21.5593891143799","19.8792190551758","18.8153991699219","20.8940296173096","18.218240737915","","","19.4247207641602","","","18.7624092102051","23.2977409362793","19.6342296600342","","","","26.8843307495117","","","","24.5218200683594","23.6368999481201","24.068510055542","21.9888305664062","22.3684501647949","11.6527391862412",
"West Bank and Gaza","PSE","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0731801986694","11.4180402755737","11.2113800048828","11.3023300170898","","10.5813598632812","11.868989944458","11.9524250030518","12.0958204269409","12.0795297622681","12.0988101959228","12.4157648086548","12.1780700683594","12.3756151199341","11.9808897972107","12.1785898208618","11.942720413208","11.7781295776367","11.6148347854615","12.0936851501464","12.0413799285888","12.399640083313","12.351619720459","12.2832899093628","12.1707401275635","12.0133600234985","11.8796854019165","11.8403196334839","11.5493998527527","11.9795498847961","","","",
"French Polynesia","PYF","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.84369993209839","9.52663040161133","9.67605018615723","10.5513095855713","12.0074596405029","10.7000598907471","12.0531301498413","13.7447595596313","","","15.0555200576782","14.8356504440308","13.8172702789307","13.1068496704102","12.307939529419","13.1483402252197","12.7428398132324","","","8.56085014343262","","8.63648986816406","9.31910991668701","","","","","",
"Romania","ROU","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7286500930786","","","","8.18758010864258","9.84881973266602","10.9223499298096","11.1390600204468","9.84331035614014","10.8366804122925","12.7196197509766","12.0049600601196","11.6162204742432","11.0212898254394","9.12913036346436","8.31299018859863","8.43579006195068","8.96413040161133","9.25695037841797","9.09451007843018","9.51058959960938","10.0526504516602","10.4609603881836","10.7054901123047","9.39970016479492","8.95024013519287","8.77511978149414","","","",
"Russian Federation","RUS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.95184993743896","9.21335983276367","10.5838403701782","10.5316896438599","11.1759099960327","11.9505701065063","12.4258003234863","","11.9592304229736","","","","11.1467599868774","10.8618402481079","11.4885196685791","10.8694696426392","10.9852800369263","13.4650802612305","14.3410797119141","","","","","","","",
"Rwanda","RWA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2506694793701","18.8353290557861","25.3131408691406","","","","","","17.7865505218506","15.5915098190308","","17.548059463501","15.3433799743652","15.8154697418213","16.8596305847168","13.7343196868897","12.5390501022339","12.2783899307251","11.0796098709106","10.8046102523804","10.9981460523976","10.7835245127746","15.5322399139404","12.7661399841309","15.024640083313","14.1909799575806","13.9312138626738",
"South Asia","SAS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9691653251648","","","","","","14.2595500946045","12.9140501022339","17.5448093414306","19.1560401916504","20.1204900741578","18.0689249038697","16.6816291809082","15.9531202316284","16.7513399124146","17.3365306854248","19.64976978302","20.0231103897095","12.610535144806","11.8336801528931","15.1794400215149","14.8686199188232","14.0424604415894","14.5122409529269","13.8681614388569","16.7251300811768","15.8097696304321","14.1735206841959","12.1130298505003","15.0179139861907","13.5795920769684","12.4209847058498","13.0012248166938","11.2647104167737","11.317334364736",
"Saudi Arabia","SAU","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.713020324707","14.7216901779175","14.5736703872681","16.8130302429199","16.8445606231689","15.2523002624512","12.295820236206","23.9824295043945","23.3293991088867","17.8365898132324","20.8961391448975","21.2941207885742","21.4552192687988","20.1886596679688","19.2922897338867","21.6038703918457","","19.2574195861816","","","","","","","","","","","","","","","16.2330604727517","14.8150316564247","",
